true_label,BLL,FSRQ
BLL,0.6698176860809326,0.3301823139190674
FSRQ,0.09307277202606201,0.906927227973938
FSRQ,0.21956020593643188,0.7804397940635681
BLL,0.9913498135283589,0.008650186471641064
BLL,0.7838519364595413,0.21614806354045868
FSRQ,0.1795496940612793,0.8204503059387207
FSRQ,0.3314991593360901,0.6685008406639099
BLL,0.971545597538352,0.028454402461647987
BLL,0.7871514111757278,0.21284858882427216
BLL,0.9811409041285515,0.018859095871448517
BLL,0.8345257043838501,0.1654742956161499
BLL,0.5357538759708405,0.46424612402915955
BLL,0.9948285045102239,0.0051714954897761345
FSRQ,0.19120824337005615,0.8087917566299438
BLL,0.9432502500712872,0.056749749928712845
BLL,0.8950491398572922,0.10495086014270782
BLL,0.8610216528177261,0.13897834718227386
FSRQ,0.09944295883178711,0.9005570411682129
FSRQ,0.15304815769195557,0.8469518423080444
BLL,0.908228412270546,0.09177158772945404
FSRQ,0.05458039045333862,0.9454196095466614
FSRQ,0.15796136856079102,0.842038631439209
BLL,0.10124790668487549,0.8987520933151245
BLL,0.29970109462738037,0.7002989053726196
BLL,0.9979606191627681,0.0020393808372318745
FSRQ,0.12386071681976318,0.8761392831802368
FSRQ,0.12630295753479004,0.87369704246521
FSRQ,0.479214072227478,0.520785927772522
BLL,0.6964170336723328,0.30358296632766724
FSRQ,0.05398803949356079,0.9460119605064392
BLL,0.998249527416192,0.0017504725838080049
FSRQ,0.9808714501559734,0.019128549844026566
BLL,0.20050275325775146,0.7994972467422485
BLL,0.9904955998063087,0.009504400193691254
BLL,0.9741749558597803,0.02582504414021969
BLL,0.5834775865077972,0.41652241349220276
BLL,0.808073952794075,0.191926047205925
BLL,0.9915744392201304,0.008425560779869556
FSRQ,0.09928154945373535,0.9007184505462646
FSRQ,0.21917939186096191,0.7808206081390381
BLL,0.8726416826248169,0.1273583173751831
BLL,0.37332403659820557,0.6266759634017944
BLL,0.7848080843687057,0.21519191563129425
BLL,0.9692015238106251,0.030798476189374924
